date,post id,content/type,text,link post,likes,comments,shares,saved,impressions,reach,video_views,plays,replies,interactions,engagement_rate
2023-02-14,63ff0a823331cc4684551b49,photo,"PT Lippo Cikarang Tbk (LPCK) telah memerintahkan anak usahanya selaku pengembang proyek Meikarta, PT Mahkota Sentosa Utama (MSU) untuk mencabut gugatan perdata yang memberatkan 18 anggota Perkumpulan Komunitas Peduli Konsumen Meikarta (PKPKM). 

Hal ini diungkapkan oleh Presiden Direktur LPCK Ketut Budi Wijaya saat Rapat Dengar Pendapat Umum (RDPU) dengan Komisi VI DPR RI, Senin (13/2/2023).

Mendengar hal itu, kuasa hukum PKPKM Rudy Siahaan mengatakan bahwa pihaknya mengapresiasi langkah tersebut.

""Kita apresiasi. Semoga goodwill mereka segera direalisasikan untuk memenuhi hak-hak para tergugat segera,"" katanya kepada CNBC Indonesia, Selasa (14/2/2023).

Sebelumnya, PT MSU melayangkan gugatan pencemaran nama baik senilai Rp56 miliar. Ketua PKPKM Aep Mulyana mengatakan bahwa pihaknya kurang paham kenapa bisa dituntut.

Ia menduga hal tersebut karena tulisan 'oligarki' di sebuah spanduk saat PKPKM melakukan aksi di gedung DPR beberapa waktu lalu.

Baca berita menarik lainnya tentang artikel Meikarta di cnbcindonesia.com 

#meikarta #lippogrup #lippocikarang",https://www.instagram.com/p/Coo-4jFPa5H/,1112,23,0,25,52134,49464,0,0,0,1160,2.35
2023-02-14,63ff0a823331cc4684551b4b,photo,"Bisa bareng-bareng sama detikers sampai sejauh ini adalah salah satu kebahagiaan bagi detikcom. Spesial di bulan penuh kasih sayang, kita ingin membuktikan kalau detikcom sayang banget sama kamu dengan bagi-bagi hadiah total puluhan juta rupiah SETIAP HARI mulai dari 13 Februari - 22 Februari 2023!⁣⁣
⁣⁣
Jangan sampai kamu biarin cinta kita bertepuk sebelah tangan ya, yuk klik link yang ada di bio @detikcom dan siap-siap dapat transferan saldo digital Rp 500.000!⁣⁣
⁣⁣
#detikcomSayangKamu",https://www.instagram.com/p/CooxJH2oe47/,57,2,0,1,6166,5829,0,0,0,60,1.03
2023-02-14,63ff0a823331cc4684551b4d,photo,"Waduh! Kementerian Komunikasi dan Informatika (Kominfo) melaporkan ada konten bermuatan judi online yang menyusup di ratusan situs pemerintahan hingga lembaga pendidikan.

Kominfo pun menyatakan pihaknya telah menangani 683 situs yang disusupi judi.

Direktur Jenderal Aplikasi Informatika Kementerian (Ditjen APTIKA) Kominfo, Semuel Abrijani Pangerapan memerinci, dari 683 situs yang disusupi, terdapat 461 situs dengan domain go.id dan 222 situs domain ac.id.

Ini merupakan hasil temuan sejak tanggal 1 Januari 2022 sampai dengan tanggal 13 Februari 2023.

Lantas apa yang dilakukan pemerintah? 

Baca artikel lengkapnya berjudul 'Waduh, 683 Website Pemerintah Dipakai Judi Online?' hanya di cnbcindonesia.com

 #judionline",https://www.instagram.com/p/CooqVlJvVvi/,1808,69,0,57,86488,83874,0,0,0,1934,2.31
2023-02-14,63ff0a823331cc4684551b4f,reels,"Transmart menargetkan penjualan naik 3 kali lipat di momen ramadan dan lebaran tahun ini.

Saksikan live streaming program-program CNBC Indonesia TV lainnya di cnbcindonesia.com
#transmart #ramadan #lebaran",https://www.instagram.com/reel/CoojehhL0NI/,154,8,2,4,0,9699,0,9616,0,166,1.73
2023-02-14,63ff0a823331cc4684551b51,photo,"Keberpihakan negara pada kehidupan wong cilik seperti buruh petani dan nelayan hanya retorika.

Terpilihnya bekas 'tukang kayu' sebagai presiden dua periode yang dibackupoleh partai penguasa dengan klaim partai wong cilik tak banyak membantu kinerja sektor pertanian, kehutanan dan perikanan; kue ekonomi 'remahan rengginang' wong cilik.

Alokasi anggaran rendah, perhatian minim, back up politik yang ala kadar telah membuat produk domestik bruto (PDB) wong cilik ini tergerus sejak 2015.

Padahal PDB klasifikasi ini mampu menyerap 40 juta lebih tenaga kerja; dua kali lipat lebih banyak dari kemampuan sektor industri manufaktur, dan 30 kali lipat dari serapan sektor pertambangan-dua sektor usaha milik konglomerat yang senantiasa mendapat perhatian penuh istana.

Anggaran subsidi pupuk terjun bebas justru pada saat petani sedang menunggu uluran lebih tangan pemerintah karena perang Rusia-Ukraina membuat harga pupuk melambung tinggi.

Harga pupuk global, dan juga domestik melonjak lebih dari dua kali lipat, karena ada bahan baku utama ada yang berasal dari kawasan konflik.

Luas lahan sawah semakin menciut seiring dengan alih fungsi lahan sawah menjadi pabrik dan perumahan di berbagai tempat, khususnya kawasan sub-urban.

Sebagai contoh, di lingkup kecil Kabupaten Bekasi, Jawa Barat yang menyangga Jakarta, lahan pertanian menyusut sekitar 1.500 hektar per tahun.

Bagaimana kondisi krisis pangan yang ada di Indonesia? Apakah pemerintah mampu mengendalikannya? 

Baca riset selengkapnya 'Katanya RI Tanah Surga, Tapi Anggaran Petani Bikin Nelangsa' hanya di cnbcindonesia.com

#jokowi #sby #petani #foodestate",https://www.instagram.com/p/CooVq0LvD6_/,815,46,0,21,31342,30505,0,0,0,882,2.89
2023-02-14,63ff0a823331cc4684551b53,photo,"Bank Indonesia (BI) menegaskan Utang Luar Negeri (ULN) Indonesia pada triwulan IV-2022 tetap terkendali. Posisi ULN Indonesia pada akhir triwulan IV 2022 tercatat sebesar 396,8 miliar dolar AS.

Dengan perkembangan tersebut, pertumbuhan ULN Indonesia pada triwulan IV-2022 secara tahunan mengalami kontraksi sebesar 4,1% (yoy), melanjutkan kontraksi pada triwulan sebelumnya sebesar 6,7% (yoy).

""Kontraksi pertumbuhan ini terutama bersumber dari ULN Pemerintah dan sektor swasta. 

Perkembangan posisi ULN pada triwulan IV 2022 juga dipengaruhi oleh faktor perubahan akibat pelemahan mata uang dolar AS terhadap mayoritas mata uang global,"" kata Kepala Departemen BI Erwin Haryono, Selasa (14/2/2023).

Adapun, BI mencatat ULN Pemerintah melanjutkan tren kontraksi pertumbuhan. 

Posisi ULN Pemerintah pada triwulan IV 2022 tercatat sebesar 186,5 miliar dolar AS, atau secara tahunan mengalami kontraksi sebesar 6,8% (yoy), lebih rendah dibandingkan dengan kontraksi pada triwulan sebelumnya sebesar 11,3% (yoy). Perkembangan ULN tersebut didorong oleh peningkatan investasi portofolio di pasar Surat Berharga Negara (SBN) domestik seiring dengan sentimen positif kepercayaan pelaku pasar global yang tetap terjaga.

Pemerintah terus berkomitmen agar ULN dikelola secara hati-hati, kredibel, dan akuntabel untuk mendukung belanja, yang antara lain mencakup sektor jasa kesehatan dan kegiatan sosial (24,4% dari total ULN Pemerintah), jasa pendidikan (16,5%), administrasi pemerintah, pertahanan, dan jaminan sosial wajib (15,5%), konstruksi (14,2%), serta jasa keuangan dan asuransi (11,4%).

Baca berita selengkapnya tentang ""Utang Luar Negeri RI Susut di Akhir 2022, Sisa US$ 396,8 M"" di cnbcindonesia.com

#uln #utang #bi",https://www.instagram.com/p/CooLQj9vm2R/,891,20,0,23,32344,32086,0,0,0,934,2.91
2023-02-14,63ff0a823331cc4684551b55,photo,"Perkembangan teknologi digital bergerak dengan sangat cepat, terlebih adanya Pandemi Covid-19. 

Pemerintah pun terus menggaungkan transformasi digital di berbagai sektor dalam mendorong pemulihan ekonomi nasional. 

Seperti diketahui, digitalisasi telah mengubah lanskap dunia pekerjaan dengan lebih baik, semua serba otomasi dan cepat. Namun dalam waktu yang bersamaan, teknologi digital juga bisa membawa dampak negatif, sehingga menjadi tantangan baru dalam kehidupan manusia di era digital ini.

Melihat kondisi tersebut, bagaimana Indonesia berakselerasi dan beradaptasi dalam perubahan digitalisasi yang begitu cepat? Lalu, seperti apa upaya atau strategi yang dilakukan untuk meningkatkan literasi digital di tanah air, serta kesiapan sumber daya manusia (SDM) Indonesia dalam mendukung transformasi digital ditanah air?

CNBC Indonesia kembali menyelenggarakan Tech & Telco Outlook 2023 yang akan diselenggarakan pada Rabu, 14 Februari 2023 serta dihadiri oleh VP Marketing Management Telkom Indonesia, E. Kurniawan, dengan tema ""Kecerdasan Digital & Disrupsi Teknologi untuk Indonesia Maju"" dan berbagai narasumber terbaik di bidangnya.

Program diskusi ini bisa disaksikan secara live di Profit dan streaming di CNBCIndonesia.com pukul 10.00 - 12.00 WIB. Acara ini didukung oleh Indihome, OPPO Indonesia, dan ASUS Business.",https://www.instagram.com/p/CooEfiIvCIk/,76,3,0,2,7560,7227,0,0,0,81,1.12
2023-02-14,63ff0a823331cc4684551b57,reels,"Demi menjaga ketersediaan minyak goreng menjelang bulan Ramadan agar tidak langka, Menteri Perdagangan Zulkifli Hasan akan mengucurkan stok minyak goreng curah sebanyak 555.000 liter yang merupakan hasil temuan yang diduga ditimbun di kawasan Marunda.

Informasi selengkapnya dalam program Squawk Box CNBC Indonesia.

--",https://www.instagram.com/reel/CooBF9UNI1r/,1456,39,49,32,0,53021,0,51943,0,1527,2.97
2023-02-14,63ff0a823331cc4684551b59,reels,"Ditengah ketidakpastian, bagaimana Indonesia menjaga momentum pertumbuhan ekonomi? Simak proyeksi dan siasat para pelaku usaha disektor-sektor berikut.

Jangan lewatkan Road to Economic Outlook 2023, mulai 14-27 Februari, Live hanya di CNBC Indonesia.

--",https://www.instagram.com/reel/Con6QKKPLMh/,190,2,1,5,0,11077,0,10581,0,197,1.79
2023-02-14,63ff0a823331cc4684551b5b,photo,"Sebuah chatbot disebut berhasil lolos dalam wawancara kerja untuk menjadi pegawai di Google. Chatbot yang lolos wawancara kerja adalah ChatGPT, yang viral beberapa waktu terakhir.

Berhasil mendapatkan posisi L3 untuk posisi coding dan gaji fantastis. L3 dianggap sebagai level pemula tetapi gajinya mencapai US$183 ribu (Rp 2,7 miliar).

""Luar biasa ChatGPT dipekerjakan di L3 saat diwawancarai untuk posisi coding,"" kata salah satu catatan dalam dokumen internal, dikutip dari CNBC Internasional.

Namun dokumen tersebut tidak menyatakan soal Lamda apakah akan menjadi pegawai yang baik. 

Lamda atau Language Model for Dialogue Applications (model bahasa untuk aplikasi percakapan) merupakan proyek AI milik Google, yang juga mendasari chatbot perusahaan bernama Bard.

""ChatGPT atau Alphacode tidak mungkin menggantikan programmer,"" ucap ChatGPT. ""[Karena] tidak sepenuhnya mampu menggantikan keahlian dan kreativitas pemrogram manusia"".

Baca artikel selengkapnya yang berjudul 'Komputer Lolos Wawancara Kerja Google, Ditawarkan Gaji Tinggi' di cnbcindonesia.com

--",https://www.instagram.com/p/ConzVRqPqIx/,5908,87,0,400,197694,191150,0,0,0,6395,3.35
2023-02-13,63ff0a823331cc4684551b5d,reels,"Pemerintah Indonesia mengirimkan bantuan tim penyelamat untuk korban gempa Turki pada Sabtu 11 Februari 2023 lalu.

Informasi selengkapnya saksikan program Squawk Box CNBC Indonesia (Senin,13/02/2023) melalui cnbcindonesia.com 

#turki #internasional",https://www.instagram.com/reel/ComuvAVvoX7/,329,7,5,5,0,14934,0,14379,0,341,2.32
2023-02-13,63ff0a823331cc4684551b5f,photo,"Gempa bermagnitudo 7,8 mengguncang wilayah timur Nurdagi, Provinsi Gazlantep, Turki, pada Senin (6/2/2023). Gempa berkedalaman 23 km dari permukaan tanah itu getarannya dirasakan sampai Suriah, Lebanon, dan Israel yang jaraknya ratusan kilometer dari pusat gempa.

Keberadaan gempa memang tidak bisa diprediksi. Sekalipun teknologi semakin canggih, geolog tidak bisa mengetahui kapan lempeng-lempeng itu akan bergerak.

Namun, sebenarnya, ada sosok yang sudah memprediksi gempa di Turki. Siapa dia?

Sosok ini bernama Frank Hoogerberts. Belakangan ia viral karena cuitannya di Twitter yang memprediksi gempa akan terjadi di wilayah Mediterania, khususnya di Turki.

""Cepat atau lambat akan ada ~M 7.5 gempa bumi di wilayah ini (Turki Selatan-Tengah, Yordania, Suriah, Lebanon),"" tulis Hoogerbeets.

Frank mengklaim cuitan tersebut didasarkan pada pengamatan benda-benda langit yang dilihatnya memiliki kesimetrisan di angkasa. Pengataman atas metode tersebut dilakukan karena dirinya bagian dari kelompok bernama Solar System Geometry Survey (SSGEOS).

Dalam laman resminya, SSGEOS adalah lembaga penelitian yang memantau pengaruh posisi geometri benda langit terhadap aktivitas seismik.

Salah satu penelitian yang fenomenal dilakukannya pada 23 Juni 2014 ketika terjadi gempa besar di Pasifik. Pada saat gempa terjadi, SSGEOS melihat kalau enam benda langit terlihat menyatu berbentuk segitiga.

Meski demikian, prediksi Frank ini banyak dipatahkan dalam komunitas ilmiah. Argumennya sederhana: bagaimana bisa gempa yang terjadi di permukaan bumi dapat diprediksi dengan melihat posisi tata surya?

Argumen ini tentu didasarkan oleh fakta kalau ilmu pengetahuan sampai sejauh ini tidak mampu memprediksi datangnya gempa. Termasuk juga kedatangan bencana pengikutnya seperti tsunami atau longsor.

Lalu, apakah ada penelitian ilmiah yang memaparkan hal ini?

Baca berita menarik lainnya seputar Gempa Turki di cnbcindonesia.com

#gempaturki #turki #prediksigempa",https://www.instagram.com/p/ComhB_FPUG5/,2144,43,0,181,123472,119849,0,0,0,2368,1.98
2023-02-13,63ff0a823331cc4684551b61,carousel,"Penghargaan tersebut diberikan pada 25 destinasi dunia, dengan 3 destinasi ASEAN di jajaran 5 besar dan ada 6 secara keseluruhan di daftar 25 besar. Berikut daftar lengkap destinasi tersebut.

--",https://www.instagram.com/p/ComTS__tBeb/,179,5,0,7,11913,10093,0,0,0,191,1.89
2023-02-13,63ff0a823331cc4684551b63,photo,"Pemerintah Malaysia menemukan sebuah kampung berisikan Warga Negara Indonesia (WNI) yang tidak mengantongi dokumen resmi di Wilayah Negeri Sembilan, pada Awal Februari lalu. Mereka diketahui tinggal di dalam hutan yang cukup terisolasi.

Direktur Imigrasi Negeri Sembilan Kenneth Tan Ai Kiang mengatakan timnya harus berjalan 1,2 km melalui hutan sebelum mereka mencapai daerah tersebut.

Namun, di dalamnya terdapat beberapa fasilitas seperti sekolah dengan kurikulum Indonesia.

""Desa itu ditenagai oleh beberapa generator karena terletak di daerah terpencil,"" katanya dalam keterangan kepada The Star.

Tan mengatakan mengatakan Imigrasi dibantu oleh tim dari Pasukan Operasi Umum, Departemen Registrasi Nasional dan Pasukan Pertahanan Sipil.

Pihak berwenang telah melakukan pengawasan di daerah tersebut selama sebulan sebelum mereka memutuskan untuk bertindak.

Dalam operasinya, pihaknya menahan warga dengan usia antara dua bulan dan 72 tahun. Sebelas dari mereka yang ditangkap adalah laki-laki, 20 perempuan dan sisanya anak-anak.

Selain itu, petugas berwenang juga menyita beberapa alat-alat berbahaya dari para WNI itu seperti tombak dan parang.

Credit: Bernama.com via Facebook Jabatan Imigresen Malaysia

#internasional #malaysia #indonesia",https://www.instagram.com/p/ComFevSviaa/,3016,112,0,144,120811,117743,0,0,0,3272,2.78
2023-02-13,63ff0a823331cc4684551b65,photo,"Pemerintah tak bisa menalangi ganti rugi korban kasus gagal bayar koperasi. Namun, masih ada cara lain duit korban untuk kembali.

Melalui penegakkan hukum, korban bisa menerima uang ganti rugi melalui uang hasil penjualan aset sitaan tersangka.

Maka, Menteri Koperasi & UKM Teten Masduki Teten pun menyatakan pihaknya telah berkoordinasi dengan Menteri Koordinator Politik Hukum dan HAM Mahfud MD untuk membantu proses hukum oleh Kepolisian, kejaksaan dan Mahkamah Agung.

Baca artikel lengkapnya yang berjudul 'Begini Satu-satunya Cara Duit Korban Indosurya CS Kembali' hanya di cnbcindonesia.com

#indosurya #tetenmasduki",https://www.instagram.com/p/Col31KPPI_B/,1489,86,0,68,74717,72687,0,0,0,1643,2.26
2023-02-13,63ff0a823331cc4684551b67,photo,"Tahukah Sobat CNBC Indonesia, akan ada penggantian kelas 1,2,3 BPJS Kesehatan menjadi kelas rawat inap standar (KRIS)?

Kebijakan ini akan mulai diterapkan pemerintah pada tahun ini, demi meningkatkan kualitas pelayanan bagi para peserta BPJS Kesehatan.

Melalui sistem KRIS, setiap rumah sakit di Indonesia berbagai tipe harus menyesuaikan ruang rawat inapnya dengan kriteria yang telah ditetapkan dalam Peraturan Pemerintah Nomor 47 Tahun 2021.

Namun, untuk pelaksanaan KRIS sendiri akan dilaksanakan secara bertahap mulai tahun ini hingga 2025. Untuk penerapan pada 2023 tinggal menunggu rampungnya revisi Peraturan Presiden Nomor 82 Tahun 2018.

""Yang jelas itu bertahap sampai akhir 2025,"" ungkap Menteri Kesehatan Budi Gunadi Sadikin usai menghadiri Rapat Dengar Pendapat dengan Komisi IX DPR RI, seperti dikutip Senin (13/2/2023).

Meski adanya penerapan kelas standari ini, Budi memastikan iuran BPJS Kesehatan bagi para pesertanya tidak akan berubah sampai dengan 2024, sesuai amanat Presiden Joko Widodo.

Penerapan KRIS pun telah dilaksanakan Kementerian Kesehatan di 14 rumah sakit berbagai tipe.

Wakil Menteri Kesehatan Dante Saksono mengungkapkan, hasil uji coba penggunaan sistem KRIS itu menitikberatkan pada perbaikan tempat tidur dari yang selama ini bisa enam buah di satu ruang rawat inap, menjadi empat tempat tidur saja dalam satu ruang rawat inap.

Baca artikel selengkapnya 'Membedah Kelas Standar BPJS Kesehatan Pengganti Kelas  hanya di cnbcindonesia.com 1,2,3! atau bisa swipe up di igstories. 

#bpjskesehatan",https://www.instagram.com/p/ColqEqFvv73/,506,12,0,23,25734,25182,0,0,0,541,2.15
2023-02-13,63ff0a823331cc4684551b69,video,"Halo Sobat Cuan! 

Ayo kita mulai nyangkul lagi. Pantengin dulu nih live IG yang membahas ""Plus Minus Rencana Larangan Ekspor Emas"" bersama Olivia Louise, Financial Expert CNBC Indonesia & Robertus Andrianto, Financial Planner CNBC Indonesia berikut ini
-----",https://www.instagram.com/tv/Colf4QgJo5R/,82,2,0,2,8388,7852,2385,0,0,86,1.1
2023-02-13,63ff0a833331cc4684551b6b,photo,"Rupiah kembal merosot melawan dolar Amerika Serikat (AS) pada awal perdagangan Senin (13/2/2023), setelah merosot cukup tajam pada pekan lalu.

Begitu perdagangan dibuka, rupiah langsung melemah 0,2% ke Rp 15.160/US$, melansir data Refinitiv. Depresiasi bertambah menjadi 0,46% ke Rp 15.200/US$ pada pukul 9:03 WIB.

Sepanjang pekan lalu rupiah merosot 1,6% Pelemahan tersebut sekaligus menghentikan penguatan tajam dalam 4 pekan beruntun. 

Selama periode tersebut rupiah tercatat menguat hingga 4,7%, sehingga pelemahan pada pekan lalu bisa dikatakan menjadi koreksi yang wajar. Apalagi melihat kondisi eksternal yang masih dipenuhi ketidakpastian.

Salah satu penyebab melemahnya nilai tukar rupiah pada pekan lalu adalah pasar tenaga kerja AS yang masih sangat kuat.

Baca artikel selengkapnya berjudul 'Merosot Lagi, Rupiah Tembus Rp 15.200/US$!' hanya di cnbcindonesia.com

#rupiah #breakingnews",https://www.instagram.com/p/ColeRzPP9i-/,1514,16,0,25,43911,41701,0,0,0,1555,3.73
2023-02-13,63ff0a833331cc4684551b6d,photo,"Korban tewas akibat gempa di Turki dan Suriah terus bertambah. Hingga Minggu (12/2/2023) dini hari, bencana alam tersebut telah menelan korban jiwa setidaknya 34.179 orang.

Korban tewas di Turki telah mencapai 29.605, kata Pusat Koordinasi Darurat Turki SAKO, dilansir CNN International, Senin (13/2/2023).

Sementara itu, menurut otoritas Suriah, korban tewas yang dikonfirmasi di Suriah adalah 4.574. Jumlah itu mencakup lebih dari 3.160 di bagian barat laut Suriah yang dikuasai oposisi.

Korban tewas Suriah juga termasuk 1.414 kematian di bagian-bagian Suriah yang dikuasai pemerintah.

Adapun, pasca gempa dahsyat M 7,8 yang melanda Turki dan Suriah, tim penyelamat bergegas untuk menyelamatkan korban yang mungkin masih hidup di bawah reruntuhan, dengan petugas penghubung PBB di Turki memperingatkan bahwa mereka ""mendekati akhir jendela pencarian dan penyelamatan.""

PBB pun mengakui ada 'kegagalan' dalam pemberian bantuan ke wilayah terdampak.

Baca artikel selengkapnya yang berjudul 'Update Gempa Turki: Korban Jiwa Capai 34.179,Bakal Bertambah'

#internasional #turki",https://www.instagram.com/p/ColP-CtLdW2/,4661,66,0,123,111110,104476,0,0,0,4850,4.64
